,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
260503,McDonald's,Bacon and White Cheddar Cheese McMuffin,Side Salad,Peanuts Packet for Sundaes,410.0,19.5,35.0,4.0,23.0,7.5,255.0,785.0,entree_side_dessert,breakfast
260526,McDonald's,Bacon and White Cheddar Cheese McMuffin,Side Salad,Raspberry Pastry,475.0,21.0,47.0,8.0,23.0,9.5,270.0,890.0,entree_side_dessert,breakfast
260705,McDonald's,Bacon and White Cheddar Cheese McMuffin,Gourmet Twist Hot Pretzel with Butter Salt,Butter Croissant,970.0,31.0,136.0,9.0,36.0,13.0,285.0,1930.0,entree_side_dessert,breakfast
260722,McDonald's,Bacon and White Cheddar Cheese McMuffin,Gourmet Twist Hot Pretzel with Butter Salt,Peanuts Packet for Sundaes,875.0,27.5,122.0,7.0,35.0,9.0,255.0,1750.0,entree_side_dessert,breakfast
260745,McDonald's,Bacon and White Cheddar Cheese McMuffin,Gourmet Twist Hot Pretzel with Butter Salt,Raspberry Pastry,940.0,29.0,134.0,11.0,35.0,11.0,270.0,1855.0,entree_side_dessert,breakfast
260778,McDonald's,Bacon and White Cheddar Cheese McMuffin,Apple Slices,Butter Croissant,525.0,23.0,55.0,12.0,23.0,11.5,285.0,950.0,entree_side_dessert,breakfast
260795,McDonald's,Bacon and White Cheddar Cheese McMuffin,Apple Slices,Peanuts Packet for Sundaes,430.0,19.5,41.0,10.0,22.0,7.5,255.0,770.0,entree_side_dessert,breakfast
260851,McDonald's,Bacon and White Cheddar Cheese McMuffin,Hash Browns,Butter Croissant,640.0,32.0,62.0,5.0,24.0,13.0,285.0,1270.0,entree_side_dessert,breakfast
260866,McDonald's,Bacon and White Cheddar Cheese McMuffin,Hash Browns,Kiddie Cone,545.0,26.0,51.0,9.0,22.0,9.0,260.0,1110.0,entree_side_dessert,breakfast
260868,McDonald's,Bacon and White Cheddar Cheese McMuffin,Hash Browns,Peanuts Packet for Sundaes,545.0,28.5,48.0,3.0,23.0,9.0,255.0,1090.0,entree_side_dessert,breakfast
260891,McDonald's,Bacon and White Cheddar Cheese McMuffin,Hash Browns,Raspberry Pastry,610.0,30.0,60.0,7.0,23.0,11.0,270.0,1195.0,entree_side_dessert,breakfast
260924,McDonald's,Bacon and White Cheddar Cheese McMuffin,Kids Fries,Butter Croissant,600.0,28.0,61.0,5.0,24.0,12.5,285.0,1030.0,entree_side_dessert,breakfast
260939,McDonald's,Bacon and White Cheddar Cheese McMuffin,Kids Fries,Kiddie Cone,505.0,22.0,50.0,9.0,22.0,8.5,260.0,870.0,entree_side_dessert,breakfast
260941,McDonald's,Bacon and White Cheddar Cheese McMuffin,Kids Fries,Peanuts Packet for Sundaes,505.0,24.5,47.0,3.0,23.0,8.5,255.0,850.0,entree_side_dessert,breakfast
260964,McDonald's,Bacon and White Cheddar Cheese McMuffin,Kids Fries,Raspberry Pastry,570.0,26.0,59.0,7.0,23.0,10.5,270.0,955.0,entree_side_dessert,breakfast
261435,McDonald's,Quarter Pounder New York,Chicken Noodle Soup,Butter Croissant,670.0,28.5,65.0,11.0,40.0,12.5,120.0,1760.0,entree_side_dessert,none
261452,McDonald's,Quarter Pounder New York,Chicken Noodle Soup,Peanuts Packet for Sundaes,575.0,25.0,51.0,9.0,39.0,8.5,90.0,1580.0,entree_side_dessert,none
262311,McDonald's,Quarter Pounder New York,Side Salad,Butter Croissant,585.0,27.0,57.0,12.0,30.0,12.5,105.0,895.0,entree_side_dessert,none
262328,McDonald's,Quarter Pounder New York,Side Salad,Peanuts Packet for Sundaes,490.0,23.5,43.0,10.0,29.0,8.5,75.0,715.0,entree_side_dessert,none
262693,McDonald's,Quarter Pounder New York,Hash Browns,Peanuts Packet for Sundaes,625.0,32.5,56.0,9.0,29.0,10.0,75.0,1020.0,entree_side_dessert,none
262749,McDonald's,Quarter Pounder New York,Kids Fries,Butter Croissant,680.0,32.0,69.0,11.0,30.0,13.5,105.0,960.0,entree_side_dessert,none
262766,McDonald's,Quarter Pounder New York,Kids Fries,Peanuts Packet for Sundaes,585.0,28.5,55.0,9.0,29.0,9.5,75.0,780.0,entree_side_dessert,none
271451,McDonald's,Caesar McWrap With Buttermilk Crispy Chicken,Side Salad,Kiddie Cone,700.0,33.0,68.0,12.0,31.0,7.5,75.0,1355.0,entree_side_dessert,none
271964,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Small French Fries,Peanuts Packet for Sundaes,685.0,23.5,77.0,11.0,42.0,5.0,100.0,1320.0,entree_side_dessert,none
272183,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,645.0,22.5,66.0,12.0,47.0,7.5,120.0,1620.0,entree_side_dessert,none
272256,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Medium French Fries,Peanuts Packet for Sundaes,795.0,28.5,92.0,11.0,43.0,5.5,100.0,1390.0,entree_side_dessert,none
272402,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Chicken Noodle Soup,Peanuts Packet for Sundaes,555.0,14.0,59.0,11.0,50.0,3.5,115.0,2040.0,entree_side_dessert,none
272986,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Spam Side Order,Peanuts Packet for Sundaes,645.0,28.5,49.0,12.0,47.0,9.5,145.0,1820.0,entree_side_dessert,none
273278,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Side Salad,Peanuts Packet for Sundaes,470.0,12.5,51.0,12.0,40.0,3.5,100.0,1175.0,entree_side_dessert,none
273643,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Hash Browns,Peanuts Packet for Sundaes,605.0,21.5,64.0,11.0,40.0,5.0,100.0,1480.0,entree_side_dessert,none
273716,McDonald's,Deluxe Artisan Grilled Chicken on Artisan Roll,Kids Fries,Peanuts Packet for Sundaes,565.0,17.5,63.0,11.0,40.0,4.5,100.0,1240.0,entree_side_dessert,none
273789,McDonald's,Double Chocolate Muffin Topper,Small French Fries,Peanuts Packet for Sundaes,435.0,22.5,51.0,12.0,7.0,4.5,15.0,260.0,entree_side_dessert,none
274081,McDonald's,Double Chocolate Muffin Topper,Medium French Fries,Peanuts Packet for Sundaes,545.0,27.5,66.0,12.0,8.0,5.0,15.0,330.0,entree_side_dessert,none
274227,McDonald's,Double Chocolate Muffin Topper,Chicken Noodle Soup,Peanuts Packet for Sundaes,305.0,13.0,33.0,12.0,15.0,3.0,30.0,980.0,entree_side_dessert,none
275468,McDonald's,Double Chocolate Muffin Topper,Hash Browns,Peanuts Packet for Sundaes,355.0,20.5,38.0,12.0,5.0,4.5,15.0,420.0,entree_side_dessert,none
275541,McDonald's,Double Chocolate Muffin Topper,Kids Fries,Peanuts Packet for Sundaes,315.0,16.5,37.0,12.0,5.0,4.0,15.0,180.0,entree_side_dessert,none
277585,McDonald's,Portuguese Sausage Eggs and Rice,Cuties,Peanuts Packet for Sundaes,600.0,32.5,47.0,8.0,28.0,10.5,475.0,690.0,entree_side_dessert,breakfast
277875,McDonald's,Portuguese Sausage Eggs and Rice,Chicken Noodle Soup,Kiddie Cone,665.0,31.5,53.0,8.0,38.0,10.5,495.0,1590.0,entree_side_dessert,breakfast
278751,McDonald's,Portuguese Sausage Eggs and Rice,Side Salad,Kiddie Cone,580.0,30.0,45.0,9.0,28.0,10.5,480.0,725.0,entree_side_dessert,breakfast
278753,McDonald's,Portuguese Sausage Eggs and Rice,Side Salad,Peanuts Packet for Sundaes,580.0,32.5,42.0,3.0,29.0,10.5,475.0,705.0,entree_side_dessert,breakfast
279045,McDonald's,Portuguese Sausage Eggs and Rice,Apple Slices,Peanuts Packet for Sundaes,600.0,32.5,48.0,9.0,28.0,10.5,475.0,690.0,entree_side_dessert,breakfast
279264,McDonald's,Pico Guacamole Artisan Grilled Chicken Sandwich on Artisan Roll,Small French Fries,Peanuts Packet for Sundaes,795.0,32.5,81.0,12.0,45.0,8.0,115.0,1700.0,entree_side_dessert,none
279702,McDonald's,Pico Guacamole Artisan Grilled Chicken Sandwich on Artisan Roll,Chicken Noodle Soup,Peanuts Packet for Sundaes,665.0,23.0,63.0,12.0,53.0,6.5,130.0,2420.0,entree_side_dessert,none
280943,McDonald's,Pico Guacamole Artisan Grilled Chicken Sandwich on Artisan Roll,Hash Browns,Peanuts Packet for Sundaes,715.0,30.5,68.0,12.0,43.0,8.0,115.0,1860.0,entree_side_dessert,none
281016,McDonald's,Pico Guacamole Artisan Grilled Chicken Sandwich on Artisan Roll,Kids Fries,Peanuts Packet for Sundaes,675.0,26.5,67.0,12.0,43.0,7.5,115.0,1620.0,entree_side_dessert,none
281066,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Tuxedo Coffee Cake,580.0,30.0,61.0,12.0,15.0,6.0,60.0,635.0,entree_side_dessert,breakfast
281072,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Butter Croissant,550.0,29.0,56.0,2.0,16.0,8.0,60.0,680.0,entree_side_dessert,none
281075,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Lemon Poppy Seed Muffin Topper,550.0,28.0,60.0,12.0,14.0,4.5,45.0,585.0,entree_side_dessert,none
281087,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Kiddie Cone,455.0,23.0,45.0,6.0,14.0,4.0,35.0,520.0,entree_side_dessert,none
281089,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Peanuts Packet for Sundaes,455.0,25.5,42.0,0.0,15.0,4.0,30.0,500.0,entree_side_dessert,none
281112,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Raspberry Pastry,520.0,27.0,54.0,4.0,15.0,6.0,45.0,605.0,entree_side_dessert,none
281116,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Oatmeal Raisin Cookie,550.0,27.0,62.0,12.0,15.0,6.0,40.0,625.0,entree_side_dessert,breakfast
281120,McDonald's,Chicken McNuggets (4 piece),Small French Fries,Blueberry Muffin Topper,550.0,29.0,59.0,10.0,14.0,5.5,45.0,595.0,entree_side_dessert,none
281145,McDonald's,Chicken McNuggets (4 piece),Mac N Cheese,Butter Croissant,450.0,22.0,43.0,6.0,19.0,9.0,70.0,760.0,entree_side_dessert,none
281153,McDonald's,Chicken McNuggets (4 piece),Mac N Cheese,Fried Coconut (Haupia) Pie,580.0,32.0,56.0,11.0,18.0,10.5,40.0,800.0,entree_side_dessert,none
281160,McDonald's,Chicken McNuggets (4 piece),Mac N Cheese,Kiddie Cone,355.0,16.0,32.0,10.0,17.0,5.0,45.0,600.0,entree_side_dessert,none
281162,McDonald's,Chicken McNuggets (4 piece),Mac N Cheese,Peanuts Packet for Sundaes,355.0,18.5,29.0,4.0,18.0,5.0,40.0,580.0,entree_side_dessert,none
281185,McDonald's,Chicken McNuggets (4 piece),Mac N Cheese,Raspberry Pastry,420.0,20.0,41.0,8.0,18.0,7.0,55.0,685.0,entree_side_dessert,none
281218,McDonald's,Chicken McNuggets (4 piece),Cuties,Butter Croissant,355.0,18.0,35.0,8.0,13.0,6.5,60.0,520.0,entree_side_dessert,none
281233,McDonald's,Chicken McNuggets (4 piece),Cuties,Kiddie Cone,260.0,12.0,24.0,12.0,11.0,2.5,35.0,360.0,entree_side_dessert,none
281235,McDonald's,Chicken McNuggets (4 piece),Cuties,Peanuts Packet for Sundaes,260.0,14.5,21.0,6.0,12.0,2.5,30.0,340.0,entree_side_dessert,none
281258,McDonald's,Chicken McNuggets (4 piece),Cuties,Raspberry Pastry,325.0,16.0,33.0,10.0,12.0,4.5,45.0,445.0,entree_side_dessert,none
281291,McDonald's,Chicken McNuggets (4 piece),Mozzarella Sticks (3 Piece),Butter Croissant,510.0,28.0,45.0,3.0,21.0,10.5,80.0,980.0,entree_side_dessert,none
281306,McDonald's,Chicken McNuggets (4 piece),Mozzarella Sticks (3 Piece),Kiddie Cone,415.0,22.0,34.0,7.0,19.0,6.5,55.0,820.0,entree_side_dessert,none
281308,McDonald's,Chicken McNuggets (4 piece),Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,415.0,24.5,31.0,1.0,20.0,6.5,50.0,800.0,entree_side_dessert,none
281331,McDonald's,Chicken McNuggets (4 piece),Mozzarella Sticks (3 Piece),Raspberry Pastry,480.0,26.0,43.0,5.0,20.0,8.5,65.0,905.0,entree_side_dessert,none
281339,McDonald's,Chicken McNuggets (4 piece),Mozzarella Sticks (3 Piece),Blueberry Muffin Topper,510.0,28.0,48.0,11.0,19.0,8.0,65.0,895.0,entree_side_dessert,none
281367,McDonald's,Chicken McNuggets (4 piece),Medium French Fries,Lemon Poppy Seed Muffin Topper,660.0,33.0,75.0,12.0,15.0,5.0,45.0,655.0,entree_side_dessert,none
281379,McDonald's,Chicken McNuggets (4 piece),Medium French Fries,Kiddie Cone,565.0,28.0,60.0,6.0,15.0,4.5,35.0,590.0,entree_side_dessert,none
281381,McDonald's,Chicken McNuggets (4 piece),Medium French Fries,Peanuts Packet for Sundaes,565.0,30.5,57.0,0.0,16.0,4.5,30.0,570.0,entree_side_dessert,none
281404,McDonald's,Chicken McNuggets (4 piece),Medium French Fries,Raspberry Pastry,630.0,32.0,69.0,4.0,16.0,6.5,45.0,675.0,entree_side_dessert,none
281408,McDonald's,Chicken McNuggets (4 piece),Medium French Fries,Oatmeal Raisin Cookie,660.0,32.0,77.0,12.0,16.0,6.5,40.0,695.0,entree_side_dessert,breakfast
281437,McDonald's,Chicken McNuggets (4 piece),McCheddar Potato Bites (8 piece),Butter Croissant,590.0,31.0,58.0,4.0,19.0,10.0,70.0,1230.0,entree_side_dessert,none
281452,McDonald's,Chicken McNuggets (4 piece),McCheddar Potato Bites (8 piece),Kiddie Cone,495.0,25.0,47.0,8.0,17.0,6.0,45.0,1070.0,entree_side_dessert,none
281454,McDonald's,Chicken McNuggets (4 piece),McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,495.0,27.5,44.0,2.0,18.0,6.0,40.0,1050.0,entree_side_dessert,none
281477,McDonald's,Chicken McNuggets (4 piece),McCheddar Potato Bites (8 piece),Raspberry Pastry,560.0,29.0,56.0,6.0,18.0,8.0,55.0,1155.0,entree_side_dessert,none
281485,McDonald's,Chicken McNuggets (4 piece),McCheddar Potato Bites (8 piece),Blueberry Muffin Topper,590.0,31.0,61.0,12.0,17.0,7.5,55.0,1145.0,entree_side_dessert,none
281504,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Tuxedo Coffee Cake,450.0,20.5,43.0,12.0,23.0,4.5,75.0,1355.0,entree_side_dessert,breakfast
281510,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Butter Croissant,420.0,19.5,38.0,2.0,24.0,6.5,75.0,1400.0,entree_side_dessert,none
281513,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Lemon Poppy Seed Muffin Topper,420.0,18.5,42.0,12.0,22.0,3.0,60.0,1305.0,entree_side_dessert,none
281516,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Fried Taro Pie,530.0,26.5,52.0,9.0,23.0,9.0,45.0,1390.0,entree_side_dessert,none
281518,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Fried Coconut (Haupia) Pie,550.0,29.5,51.0,7.0,23.0,8.0,45.0,1440.0,entree_side_dessert,none
281525,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Kiddie Cone,325.0,13.5,27.0,6.0,22.0,2.5,50.0,1240.0,entree_side_dessert,none
281527,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Peanuts Packet for Sundaes,325.0,16.0,24.0,0.0,23.0,2.5,45.0,1220.0,entree_side_dessert,none
281550,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Raspberry Pastry,390.0,17.5,36.0,4.0,23.0,4.5,60.0,1325.0,entree_side_dessert,none
281554,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Oatmeal Raisin Cookie,420.0,17.5,44.0,12.0,23.0,4.5,55.0,1345.0,entree_side_dessert,breakfast
281558,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Blueberry Muffin Topper,420.0,19.5,41.0,10.0,22.0,4.0,60.0,1315.0,entree_side_dessert,none
281671,McDonald's,Chicken McNuggets (4 piece),McCheddar Potato Bites (12 piece),Kiddie Cone,625.0,32.0,63.0,9.0,20.0,7.5,50.0,1430.0,entree_side_dessert,none
281819,McDonald's,Chicken McNuggets (4 piece),Pineapple Side,Peanuts Packet for Sundaes,285.0,14.5,28.0,11.0,13.0,2.5,30.0,340.0,entree_side_dessert,none
282109,McDonald's,Chicken McNuggets (4 piece),Spam Side Order,Kiddie Cone,415.0,28.0,17.0,7.0,19.0,8.5,80.0,1020.0,entree_side_dessert,none
282111,McDonald's,Chicken McNuggets (4 piece),Spam Side Order,Peanuts Packet for Sundaes,415.0,30.5,14.0,1.0,20.0,8.5,75.0,1000.0,entree_side_dessert,none
282134,McDonald's,Chicken McNuggets (4 piece),Spam Side Order,Raspberry Pastry,480.0,32.0,26.0,5.0,20.0,10.5,90.0,1105.0,entree_side_dessert,none
282240,McDonald's,Chicken McNuggets (4 piece),Plain Gourmet Pretzel Twist,Butter Croissant,790.0,25.0,117.0,6.0,26.0,8.0,60.0,990.0,entree_side_dessert,none
282255,McDonald's,Chicken McNuggets (4 piece),Plain Gourmet Pretzel Twist,Kiddie Cone,695.0,19.0,106.0,10.0,24.0,4.0,35.0,830.0,entree_side_dessert,none
282257,McDonald's,Chicken McNuggets (4 piece),Plain Gourmet Pretzel Twist,Peanuts Packet for Sundaes,695.0,21.5,103.0,4.0,25.0,4.0,30.0,810.0,entree_side_dessert,none
282280,McDonald's,Chicken McNuggets (4 piece),Plain Gourmet Pretzel Twist,Raspberry Pastry,760.0,23.0,115.0,8.0,25.0,6.0,45.0,915.0,entree_side_dessert,none
282386,McDonald's,Chicken McNuggets (4 piece),Side Salad,Butter Croissant,335.0,18.0,30.0,3.0,14.0,6.5,60.0,535.0,entree_side_dessert,none
282392,McDonald's,Chicken McNuggets (4 piece),Side Salad,Fried Taro Pie,445.0,25.0,44.0,10.0,13.0,9.0,30.0,525.0,entree_side_dessert,none
282394,McDonald's,Chicken McNuggets (4 piece),Side Salad,Fried Coconut (Haupia) Pie,465.0,28.0,43.0,8.0,13.0,8.0,30.0,575.0,entree_side_dessert,none
282401,McDonald's,Chicken McNuggets (4 piece),Side Salad,Kiddie Cone,240.0,12.0,19.0,7.0,12.0,2.5,35.0,375.0,entree_side_dessert,none
282403,McDonald's,Chicken McNuggets (4 piece),Side Salad,Peanuts Packet for Sundaes,240.0,14.5,16.0,1.0,13.0,2.5,30.0,355.0,entree_side_dessert,none
282426,McDonald's,Chicken McNuggets (4 piece),Side Salad,Raspberry Pastry,305.0,16.0,28.0,5.0,13.0,4.5,45.0,460.0,entree_side_dessert,none
282434,McDonald's,Chicken McNuggets (4 piece),Side Salad,Blueberry Muffin Topper,335.0,18.0,33.0,11.0,12.0,4.0,45.0,450.0,entree_side_dessert,none
282605,McDonald's,Chicken McNuggets (4 piece),Gourmet Twist Hot Pretzel with Butter Salt,Butter Croissant,800.0,26.0,117.0,6.0,26.0,8.0,60.0,1500.0,entree_side_dessert,none
282620,McDonald's,Chicken McNuggets (4 piece),Gourmet Twist Hot Pretzel with Butter Salt,Kiddie Cone,705.0,20.0,106.0,10.0,24.0,4.0,35.0,1340.0,entree_side_dessert,none
282622,McDonald's,Chicken McNuggets (4 piece),Gourmet Twist Hot Pretzel with Butter Salt,Peanuts Packet for Sundaes,705.0,22.5,103.0,4.0,25.0,4.0,30.0,1320.0,entree_side_dessert,none
282645,McDonald's,Chicken McNuggets (4 piece),Gourmet Twist Hot Pretzel with Butter Salt,Raspberry Pastry,770.0,24.0,115.0,8.0,25.0,6.0,45.0,1425.0,entree_side_dessert,none
282678,McDonald's,Chicken McNuggets (4 piece),Apple Slices,Butter Croissant,355.0,18.0,36.0,9.0,13.0,6.5,60.0,520.0,entree_side_dessert,none
282695,McDonald's,Chicken McNuggets (4 piece),Apple Slices,Peanuts Packet for Sundaes,260.0,14.5,22.0,7.0,12.0,2.5,30.0,340.0,entree_side_dessert,none
282718,McDonald's,Chicken McNuggets (4 piece),Apple Slices,Raspberry Pastry,325.0,16.0,34.0,11.0,12.0,4.5,45.0,445.0,entree_side_dessert,none
282745,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Tuxedo Coffee Cake,500.0,28.0,48.0,12.0,13.0,6.0,60.0,795.0,entree_side_dessert,breakfast
282751,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Butter Croissant,470.0,27.0,43.0,2.0,14.0,8.0,60.0,840.0,entree_side_dessert,none
282754,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Lemon Poppy Seed Muffin Topper,470.0,26.0,47.0,12.0,12.0,4.5,45.0,745.0,entree_side_dessert,none
282766,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Kiddie Cone,375.0,21.0,32.0,6.0,12.0,4.0,35.0,680.0,entree_side_dessert,none
282768,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Peanuts Packet for Sundaes,375.0,23.5,29.0,0.0,13.0,4.0,30.0,660.0,entree_side_dessert,none
282791,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Raspberry Pastry,440.0,25.0,41.0,4.0,13.0,6.0,45.0,765.0,entree_side_dessert,none
282795,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Oatmeal Raisin Cookie,470.0,25.0,49.0,12.0,13.0,6.0,40.0,785.0,entree_side_dessert,breakfast
282799,McDonald's,Chicken McNuggets (4 piece),Hash Browns,Blueberry Muffin Topper,470.0,27.0,46.0,10.0,12.0,5.5,45.0,755.0,entree_side_dessert,none
282818,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Tuxedo Coffee Cake,460.0,24.0,47.0,12.0,13.0,5.5,60.0,555.0,entree_side_dessert,breakfast
282824,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Butter Croissant,430.0,23.0,42.0,2.0,14.0,7.5,60.0,600.0,entree_side_dessert,none
282827,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Lemon Poppy Seed Muffin Topper,430.0,22.0,46.0,12.0,12.0,4.0,45.0,505.0,entree_side_dessert,none
282830,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Fried Taro Pie,540.0,30.0,56.0,9.0,13.0,10.0,30.0,590.0,entree_side_dessert,none
282832,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Fried Coconut (Haupia) Pie,560.0,33.0,55.0,7.0,13.0,9.0,30.0,640.0,entree_side_dessert,none
282839,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Kiddie Cone,335.0,17.0,31.0,6.0,12.0,3.5,35.0,440.0,entree_side_dessert,none
282841,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Peanuts Packet for Sundaes,335.0,19.5,28.0,0.0,13.0,3.5,30.0,420.0,entree_side_dessert,none
282864,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Raspberry Pastry,400.0,21.0,40.0,4.0,13.0,5.5,45.0,525.0,entree_side_dessert,none
282868,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Oatmeal Raisin Cookie,430.0,21.0,48.0,12.0,13.0,5.5,40.0,545.0,entree_side_dessert,breakfast
282872,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Blueberry Muffin Topper,430.0,23.0,45.0,10.0,12.0,5.0,45.0,515.0,entree_side_dessert,none
284810,Burger King,"Bacon, Egg & Cheese Biscuit",Mac N Cheese,Kiddie Cone,555.0,28.0,50.0,12.0,20.0,8.0,155.0,1490.0,entree_side_dessert,breakfast
284812,Burger King,"Bacon, Egg & Cheese Biscuit",Mac N Cheese,Peanuts Packet for Sundaes,555.0,30.5,47.0,6.0,21.0,8.0,150.0,1470.0,entree_side_dessert,breakfast
284835,Burger King,"Bacon, Egg & Cheese Biscuit",Mac N Cheese,Raspberry Pastry,620.0,32.0,59.0,10.0,21.0,10.0,165.0,1575.0,entree_side_dessert,breakfast
284868,Burger King,"Bacon, Egg & Cheese Biscuit",Cuties,Butter Croissant,555.0,30.0,53.0,10.0,16.0,9.5,170.0,1410.0,entree_side_dessert,breakfast
284885,Burger King,"Bacon, Egg & Cheese Biscuit",Cuties,Peanuts Packet for Sundaes,460.0,26.5,39.0,8.0,15.0,5.5,140.0,1230.0,entree_side_dessert,breakfast
284908,Burger King,"Bacon, Egg & Cheese Biscuit",Cuties,Raspberry Pastry,525.0,28.0,51.0,12.0,15.0,7.5,155.0,1335.0,entree_side_dessert,breakfast
285160,Burger King,"Bacon, Egg & Cheese Biscuit",Chicken Noodle Soup,Butter Croissant,620.0,31.5,56.0,4.0,27.0,9.5,185.0,2290.0,entree_side_dessert,breakfast
285175,Burger King,"Bacon, Egg & Cheese Biscuit",Chicken Noodle Soup,Kiddie Cone,525.0,25.5,45.0,8.0,25.0,5.5,160.0,2130.0,entree_side_dessert,breakfast
285177,Burger King,"Bacon, Egg & Cheese Biscuit",Chicken Noodle Soup,Peanuts Packet for Sundaes,525.0,28.0,42.0,2.0,26.0,5.5,155.0,2110.0,entree_side_dessert,breakfast
285200,Burger King,"Bacon, Egg & Cheese Biscuit",Chicken Noodle Soup,Raspberry Pastry,590.0,29.5,54.0,6.0,26.0,7.5,170.0,2215.0,entree_side_dessert,breakfast
285208,Burger King,"Bacon, Egg & Cheese Biscuit",Chicken Noodle Soup,Blueberry Muffin Topper,620.0,31.5,59.0,12.0,25.0,7.0,170.0,2205.0,entree_side_dessert,breakfast
285905,Burger King,"Bacon, Egg & Cheese Biscuit",Plain Gourmet Pretzel Twist,Kiddie Cone,895.0,31.0,124.0,12.0,27.0,7.0,145.0,1720.0,entree_side_dessert,breakfast
286036,Burger King,"Bacon, Egg & Cheese Biscuit",Side Salad,Butter Croissant,535.0,30.0,48.0,5.0,17.0,9.5,170.0,1425.0,entree_side_dessert,breakfast
286051,Burger King,"Bacon, Egg & Cheese Biscuit",Side Salad,Kiddie Cone,440.0,24.0,37.0,9.0,15.0,5.5,145.0,1265.0,entree_side_dessert,breakfast
286053,Burger King,"Bacon, Egg & Cheese Biscuit",Side Salad,Peanuts Packet for Sundaes,440.0,26.5,34.0,3.0,16.0,5.5,140.0,1245.0,entree_side_dessert,breakfast
286076,Burger King,"Bacon, Egg & Cheese Biscuit",Side Salad,Raspberry Pastry,505.0,28.0,46.0,7.0,16.0,7.5,155.0,1350.0,entree_side_dessert,breakfast
286270,Burger King,"Bacon, Egg & Cheese Biscuit",Gourmet Twist Hot Pretzel with Butter Salt,Kiddie Cone,905.0,32.0,124.0,12.0,27.0,7.0,145.0,2230.0,entree_side_dessert,breakfast
286328,Burger King,"Bacon, Egg & Cheese Biscuit",Apple Slices,Butter Croissant,555.0,30.0,54.0,11.0,16.0,9.5,170.0,1410.0,entree_side_dessert,breakfast
286345,Burger King,"Bacon, Egg & Cheese Biscuit",Apple Slices,Peanuts Packet for Sundaes,460.0,26.5,40.0,9.0,15.0,5.5,140.0,1230.0,entree_side_dessert,breakfast
286416,Burger King,"Bacon, Egg & Cheese Biscuit",Hash Browns,Kiddie Cone,575.0,33.0,50.0,8.0,15.0,7.0,145.0,1570.0,entree_side_dessert,breakfast
286489,Burger King,"Bacon, Egg & Cheese Biscuit",Kids Fries,Kiddie Cone,535.0,29.0,49.0,8.0,15.0,6.5,145.0,1330.0,entree_side_dessert,breakfast
286491,Burger King,"Bacon, Egg & Cheese Biscuit",Kids Fries,Peanuts Packet for Sundaes,535.0,31.5,46.0,2.0,16.0,6.5,140.0,1310.0,entree_side_dessert,breakfast
