,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
6692,Taco Bell,Fiery Doritos Locos Taco,"Tortilla Chips, Fire!",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,490.0,entree_side,none
6693,Taco Bell,Fiery Doritos Locos Taco,"Tortilla Chips, Mild",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,500.0,entree_side,none
6694,Taco Bell,Fiery Doritos Locos Taco,Chips and Pico de Gallo,,340.0,17.0,35.0,2.0,10.0,4.0,25.0,540.0,entree_side,none
6739,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Black Beans,,270.0,12.5,27.0,2.0,11.0,4.5,30.0,580.0,entree_side,none
6740,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Chips and Salsa,,370.0,19.0,39.0,5.0,11.0,5.0,30.0,700.0,entree_side,none
6743,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Cheesy Roll Up,,370.0,20.0,30.0,3.0,17.0,9.5,50.0,810.0,entree_side,none
6744,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,New Classic Tortilla Chips,,330.0,19.0,31.0,2.0,10.0,5.0,30.0,590.0,entree_side,none
6745,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,"Tortilla Chips, Mild",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,510.0,entree_side,none
6746,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Black Beans & Rice,,380.0,15.0,50.0,2.0,13.0,4.5,30.0,770.0,entree_side,none
6747,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Hashbrown,,350.0,23.0,28.0,2.0,9.0,5.5,30.0,650.0,entree_side,none
6748,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Pintos 'n Cheese,,380.0,18.0,37.0,3.0,18.0,7.5,40.0,1060.0,entree_side,none
6749,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Seasoned Rice,,310.0,13.0,38.0,2.0,10.0,4.5,30.0,570.0,entree_side,none
6751,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Cheesy Fiesta Potatoes,,420.0,23.0,43.0,4.0,11.0,6.5,35.0,900.0,entree_side,none
6752,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Chips and Guacamole,,420.0,25.0,38.0,3.0,11.0,6.0,30.0,690.0,entree_side,none
6753,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Chips and Nacho Cheese Sauce,,410.0,23.0,39.0,4.0,11.0,5.5,35.0,710.0,entree_side,none
6755,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,"Tortilla Chips, Fire!",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,500.0,entree_side,none
6756,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,"Tortilla Chips, Mild",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,510.0,entree_side,none
6757,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,Chips and Pico de Gallo,,360.0,19.0,37.0,3.0,10.0,5.0,30.0,550.0,entree_side,none
6760,Taco Bell,Breakfast Soft Taco - Sausage,Black Beans,,310.0,15.5,27.0,1.0,12.0,5.0,115.0,600.0,entree_side,breakfast
6761,Taco Bell,Breakfast Soft Taco - Sausage,Chips and Salsa,,410.0,22.0,39.0,4.0,12.0,5.5,115.0,720.0,entree_side,breakfast
6764,Taco Bell,Breakfast Soft Taco - Sausage,Cheesy Roll Up,,410.0,23.0,30.0,2.0,18.0,10.0,135.0,830.0,entree_side,breakfast
6765,Taco Bell,Breakfast Soft Taco - Sausage,New Classic Tortilla Chips,,370.0,22.0,31.0,1.0,11.0,5.5,115.0,610.0,entree_side,breakfast
6766,Taco Bell,Breakfast Soft Taco - Sausage,"Tortilla Chips, Mild",,370.0,22.0,31.0,2.0,11.0,5.5,115.0,530.0,entree_side,breakfast
6767,Taco Bell,Breakfast Soft Taco - Sausage,Black Beans & Rice,,420.0,18.0,50.0,1.0,14.0,5.0,115.0,790.0,entree_side,breakfast
6768,Taco Bell,Breakfast Soft Taco - Sausage,Hashbrown,,390.0,26.0,28.0,1.0,10.0,6.0,115.0,670.0,entree_side,breakfast
6769,Taco Bell,Breakfast Soft Taco - Sausage,Pintos 'n Cheese,,420.0,21.0,37.0,2.0,19.0,8.0,125.0,1080.0,entree_side,breakfast
6770,Taco Bell,Breakfast Soft Taco - Sausage,Seasoned Rice,,350.0,16.0,38.0,1.0,11.0,5.0,115.0,590.0,entree_side,breakfast
6772,Taco Bell,Breakfast Soft Taco - Sausage,Cheesy Fiesta Potatoes,,460.0,26.0,43.0,3.0,12.0,7.0,120.0,920.0,entree_side,breakfast
6774,Taco Bell,Breakfast Soft Taco - Sausage,Chips and Nacho Cheese Sauce,,450.0,26.0,39.0,3.0,12.0,6.0,120.0,730.0,entree_side,breakfast
6776,Taco Bell,Breakfast Soft Taco - Sausage,"Tortilla Chips, Fire!",,370.0,22.0,31.0,2.0,11.0,5.5,115.0,520.0,entree_side,breakfast
6777,Taco Bell,Breakfast Soft Taco - Sausage,"Tortilla Chips, Mild",,370.0,22.0,31.0,2.0,11.0,5.5,115.0,530.0,entree_side,breakfast
6778,Taco Bell,Breakfast Soft Taco - Sausage,Chips and Pico de Gallo,,400.0,22.0,37.0,2.0,11.0,5.5,115.0,570.0,entree_side,breakfast
6781,Taco Bell,Double Tostada (regional),Black Beans,,350.0,12.5,44.0,2.0,15.0,4.0,15.0,860.0,entree_side,none
6782,Taco Bell,Double Tostada (regional),Chips and Salsa,,450.0,19.0,56.0,5.0,15.0,4.5,15.0,980.0,entree_side,none
6785,Taco Bell,Double Tostada (regional),Cheesy Roll Up,,450.0,20.0,47.0,3.0,21.0,9.0,35.0,1090.0,entree_side,none
6786,Taco Bell,Double Tostada (regional),New Classic Tortilla Chips,,410.0,19.0,48.0,2.0,14.0,4.5,15.0,870.0,entree_side,none
6787,Taco Bell,Double Tostada (regional),"Tortilla Chips, Mild",,410.0,19.0,48.0,3.0,14.0,4.5,15.0,790.0,entree_side,none
6788,Taco Bell,Double Tostada (regional),Black Beans & Rice,,460.0,15.0,67.0,2.0,17.0,4.0,15.0,1050.0,entree_side,none
6789,Taco Bell,Double Tostada (regional),Hashbrown,,430.0,23.0,45.0,2.0,13.0,5.0,15.0,930.0,entree_side,none
6790,Taco Bell,Double Tostada (regional),Pintos 'n Cheese,,460.0,18.0,54.0,3.0,22.0,7.0,25.0,1340.0,entree_side,none
6791,Taco Bell,Double Tostada (regional),Seasoned Rice,,390.0,13.0,55.0,2.0,14.0,4.0,15.0,850.0,entree_side,none
6793,Taco Bell,Double Tostada (regional),Cheesy Fiesta Potatoes,,500.0,23.0,60.0,4.0,15.0,6.0,20.0,1180.0,entree_side,none
6794,Taco Bell,Double Tostada (regional),Chips and Guacamole,,500.0,25.0,55.0,3.0,15.0,5.5,15.0,970.0,entree_side,none
6795,Taco Bell,Double Tostada (regional),Chips and Nacho Cheese Sauce,,490.0,23.0,56.0,4.0,15.0,5.0,20.0,990.0,entree_side,none
6797,Taco Bell,Double Tostada (regional),"Tortilla Chips, Fire!",,410.0,19.0,48.0,3.0,14.0,4.5,15.0,780.0,entree_side,none
6798,Taco Bell,Double Tostada (regional),"Tortilla Chips, Mild",,410.0,19.0,48.0,3.0,14.0,4.5,15.0,790.0,entree_side,none
6799,Taco Bell,Double Tostada (regional),Chips and Pico de Gallo,,440.0,19.0,54.0,3.0,14.0,4.5,15.0,830.0,entree_side,none
6800,Taco Bell,Tequila (80 proof) - Double - LV,Nacho Fries,,570.0,18.0,35.0,2.0,4.0,1.5,5.0,630.0,entree_side,none
6802,Taco Bell,Tequila (80 proof) - Double - LV,Black Beans,,330.0,1.5,12.0,0.0,3.0,0.0,0.0,200.0,entree_side,none
6803,Taco Bell,Tequila (80 proof) - Double - LV,Chips and Salsa,,430.0,8.0,24.0,3.0,3.0,0.5,0.0,320.0,entree_side,none
6804,Taco Bell,Tequila (80 proof) - Double - LV,Nacho Fries Supreme,,660.0,24.0,40.0,3.0,9.0,4.5,25.0,920.0,entree_side,none
6806,Taco Bell,Tequila (80 proof) - Double - LV,Cheesy Roll Up,,430.0,9.0,15.0,1.0,9.0,5.0,20.0,430.0,entree_side,none
6807,Taco Bell,Tequila (80 proof) - Double - LV,New Classic Tortilla Chips,,390.0,8.0,16.0,0.0,2.0,0.5,0.0,210.0,entree_side,none
6808,Taco Bell,Tequila (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
6809,Taco Bell,Tequila (80 proof) - Double - LV,Black Beans & Rice,,440.0,4.0,35.0,0.0,5.0,0.0,0.0,390.0,entree_side,none
6810,Taco Bell,Tequila (80 proof) - Double - LV,Hashbrown,,410.0,12.0,13.0,0.0,1.0,1.0,0.0,270.0,entree_side,none
6811,Taco Bell,Tequila (80 proof) - Double - LV,Pintos 'n Cheese,,440.0,7.0,22.0,1.0,10.0,3.0,10.0,680.0,entree_side,none
6812,Taco Bell,Tequila (80 proof) - Double - LV,Seasoned Rice,,370.0,2.0,23.0,0.0,2.0,0.0,0.0,190.0,entree_side,none
6814,Taco Bell,Tequila (80 proof) - Double - LV,Cheesy Fiesta Potatoes,,480.0,12.0,28.0,2.0,3.0,2.0,5.0,520.0,entree_side,none
6815,Taco Bell,Tequila (80 proof) - Double - LV,Chips and Guacamole,,480.0,14.0,23.0,1.0,3.0,1.5,0.0,310.0,entree_side,none
6816,Taco Bell,Tequila (80 proof) - Double - LV,Chips and Nacho Cheese Sauce,,470.0,12.0,24.0,2.0,3.0,1.0,5.0,330.0,entree_side,none
6817,Taco Bell,Tequila (80 proof) - Double - LV,Nachos Supreme,,690.0,23.0,46.0,3.0,12.0,4.5,25.0,850.0,entree_side,none
6818,Taco Bell,Tequila (80 proof) - Double - LV,"Tortilla Chips, Fire!",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,120.0,entree_side,none
6819,Taco Bell,Tequila (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
6820,Taco Bell,Tequila (80 proof) - Double - LV,Chips and Pico de Gallo,,420.0,8.0,22.0,1.0,2.0,0.5,0.0,170.0,entree_side,none
6821,Taco Bell,Rum (80 proof) - Double - LV,Nacho Fries,,570.0,18.0,35.0,2.0,4.0,1.5,5.0,630.0,entree_side,none
6823,Taco Bell,Rum (80 proof) - Double - LV,Black Beans,,330.0,1.5,12.0,0.0,3.0,0.0,0.0,200.0,entree_side,none
6824,Taco Bell,Rum (80 proof) - Double - LV,Chips and Salsa,,430.0,8.0,24.0,3.0,3.0,0.5,0.0,320.0,entree_side,none
6825,Taco Bell,Rum (80 proof) - Double - LV,Nacho Fries Supreme,,660.0,24.0,40.0,3.0,9.0,4.5,25.0,920.0,entree_side,none
6827,Taco Bell,Rum (80 proof) - Double - LV,Cheesy Roll Up,,430.0,9.0,15.0,1.0,9.0,5.0,20.0,430.0,entree_side,none
6828,Taco Bell,Rum (80 proof) - Double - LV,New Classic Tortilla Chips,,390.0,8.0,16.0,0.0,2.0,0.5,0.0,210.0,entree_side,none
6829,Taco Bell,Rum (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
6830,Taco Bell,Rum (80 proof) - Double - LV,Black Beans & Rice,,440.0,4.0,35.0,0.0,5.0,0.0,0.0,390.0,entree_side,none
6831,Taco Bell,Rum (80 proof) - Double - LV,Hashbrown,,410.0,12.0,13.0,0.0,1.0,1.0,0.0,270.0,entree_side,none
6832,Taco Bell,Rum (80 proof) - Double - LV,Pintos 'n Cheese,,440.0,7.0,22.0,1.0,10.0,3.0,10.0,680.0,entree_side,none
6833,Taco Bell,Rum (80 proof) - Double - LV,Seasoned Rice,,370.0,2.0,23.0,0.0,2.0,0.0,0.0,190.0,entree_side,none
6835,Taco Bell,Rum (80 proof) - Double - LV,Cheesy Fiesta Potatoes,,480.0,12.0,28.0,2.0,3.0,2.0,5.0,520.0,entree_side,none
6836,Taco Bell,Rum (80 proof) - Double - LV,Chips and Guacamole,,480.0,14.0,23.0,1.0,3.0,1.5,0.0,310.0,entree_side,none
6837,Taco Bell,Rum (80 proof) - Double - LV,Chips and Nacho Cheese Sauce,,470.0,12.0,24.0,2.0,3.0,1.0,5.0,330.0,entree_side,none
6838,Taco Bell,Rum (80 proof) - Double - LV,Nachos Supreme,,690.0,23.0,46.0,3.0,12.0,4.5,25.0,850.0,entree_side,none
6839,Taco Bell,Rum (80 proof) - Double - LV,"Tortilla Chips, Fire!",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,120.0,entree_side,none
6840,Taco Bell,Rum (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
6841,Taco Bell,Rum (80 proof) - Double - LV,Chips and Pico de Gallo,,420.0,8.0,22.0,1.0,2.0,0.5,0.0,170.0,entree_side,none
6842,Taco Bell,Vodka (80 proof) - Double - LV,Nacho Fries,,570.0,18.0,35.0,2.0,4.0,1.5,5.0,630.0,entree_side,none
6844,Taco Bell,Vodka (80 proof) - Double - LV,Black Beans,,330.0,1.5,12.0,0.0,3.0,0.0,0.0,200.0,entree_side,none
6845,Taco Bell,Vodka (80 proof) - Double - LV,Chips and Salsa,,430.0,8.0,24.0,3.0,3.0,0.5,0.0,320.0,entree_side,none
6846,Taco Bell,Vodka (80 proof) - Double - LV,Nacho Fries Supreme,,660.0,24.0,40.0,3.0,9.0,4.5,25.0,920.0,entree_side,none
6848,Taco Bell,Vodka (80 proof) - Double - LV,Cheesy Roll Up,,430.0,9.0,15.0,1.0,9.0,5.0,20.0,430.0,entree_side,none
6849,Taco Bell,Vodka (80 proof) - Double - LV,New Classic Tortilla Chips,,390.0,8.0,16.0,0.0,2.0,0.5,0.0,210.0,entree_side,none
6850,Taco Bell,Vodka (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
6851,Taco Bell,Vodka (80 proof) - Double - LV,Black Beans & Rice,,440.0,4.0,35.0,0.0,5.0,0.0,0.0,390.0,entree_side,none
6852,Taco Bell,Vodka (80 proof) - Double - LV,Hashbrown,,410.0,12.0,13.0,0.0,1.0,1.0,0.0,270.0,entree_side,none
6853,Taco Bell,Vodka (80 proof) - Double - LV,Pintos 'n Cheese,,440.0,7.0,22.0,1.0,10.0,3.0,10.0,680.0,entree_side,none
6854,Taco Bell,Vodka (80 proof) - Double - LV,Seasoned Rice,,370.0,2.0,23.0,0.0,2.0,0.0,0.0,190.0,entree_side,none
6856,Taco Bell,Vodka (80 proof) - Double - LV,Cheesy Fiesta Potatoes,,480.0,12.0,28.0,2.0,3.0,2.0,5.0,520.0,entree_side,none
6857,Taco Bell,Vodka (80 proof) - Double - LV,Chips and Guacamole,,480.0,14.0,23.0,1.0,3.0,1.5,0.0,310.0,entree_side,none
6858,Taco Bell,Vodka (80 proof) - Double - LV,Chips and Nacho Cheese Sauce,,470.0,12.0,24.0,2.0,3.0,1.0,5.0,330.0,entree_side,none
6859,Taco Bell,Vodka (80 proof) - Double - LV,Nachos Supreme,,690.0,23.0,46.0,3.0,12.0,4.5,25.0,850.0,entree_side,none
6860,Taco Bell,Vodka (80 proof) - Double - LV,"Tortilla Chips, Fire!",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,120.0,entree_side,none
6861,Taco Bell,Vodka (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
6862,Taco Bell,Vodka (80 proof) - Double - LV,Chips and Pico de Gallo,,420.0,8.0,22.0,1.0,2.0,0.5,0.0,170.0,entree_side,none
6865,Taco Bell,Sausage Flatbread Quesadilla,Black Beans,,410.0,19.5,39.0,3.0,17.0,6.0,120.0,720.0,entree_side,breakfast
6866,Taco Bell,Sausage Flatbread Quesadilla,Chips and Salsa,,510.0,26.0,51.0,6.0,17.0,6.5,120.0,840.0,entree_side,breakfast
6870,Taco Bell,Sausage Flatbread Quesadilla,New Classic Tortilla Chips,,470.0,26.0,43.0,3.0,16.0,6.5,120.0,730.0,entree_side,breakfast
6871,Taco Bell,Sausage Flatbread Quesadilla,"Tortilla Chips, Mild",,470.0,26.0,43.0,4.0,16.0,6.5,120.0,650.0,entree_side,breakfast
6872,Taco Bell,Sausage Flatbread Quesadilla,Black Beans & Rice,,520.0,22.0,62.0,3.0,19.0,6.0,120.0,910.0,entree_side,breakfast
6874,Taco Bell,Sausage Flatbread Quesadilla,Pintos 'n Cheese,,520.0,25.0,49.0,4.0,24.0,9.0,130.0,1200.0,entree_side,breakfast
6875,Taco Bell,Sausage Flatbread Quesadilla,Seasoned Rice,,450.0,20.0,50.0,3.0,16.0,6.0,120.0,710.0,entree_side,breakfast
6881,Taco Bell,Sausage Flatbread Quesadilla,"Tortilla Chips, Fire!",,470.0,26.0,43.0,4.0,16.0,6.5,120.0,640.0,entree_side,breakfast
6882,Taco Bell,Sausage Flatbread Quesadilla,"Tortilla Chips, Mild",,470.0,26.0,43.0,4.0,16.0,6.5,120.0,650.0,entree_side,breakfast
6883,Taco Bell,Sausage Flatbread Quesadilla,Chips and Pico de Gallo,,500.0,26.0,49.0,4.0,16.0,6.5,120.0,690.0,entree_side,breakfast
6886,Taco Bell,Mini Skillet Bowl,Black Beans,,260.0,12.5,28.0,1.0,8.0,2.0,100.0,630.0,entree_side,none
6887,Taco Bell,Mini Skillet Bowl,Chips and Salsa,,360.0,19.0,40.0,4.0,8.0,2.5,100.0,750.0,entree_side,none
6890,Taco Bell,Mini Skillet Bowl,Cheesy Roll Up,,360.0,20.0,31.0,2.0,14.0,7.0,120.0,860.0,entree_side,none
6891,Taco Bell,Mini Skillet Bowl,New Classic Tortilla Chips,,320.0,19.0,32.0,1.0,7.0,2.5,100.0,640.0,entree_side,none
6892,Taco Bell,Mini Skillet Bowl,"Tortilla Chips, Mild",,320.0,19.0,32.0,2.0,7.0,2.5,100.0,560.0,entree_side,none
6893,Taco Bell,Mini Skillet Bowl,Black Beans & Rice,,370.0,15.0,51.0,1.0,10.0,2.0,100.0,820.0,entree_side,none
6894,Taco Bell,Mini Skillet Bowl,Hashbrown,,340.0,23.0,29.0,1.0,6.0,3.0,100.0,700.0,entree_side,none
6895,Taco Bell,Mini Skillet Bowl,Pintos 'n Cheese,,370.0,18.0,38.0,2.0,15.0,5.0,110.0,1110.0,entree_side,none
6896,Taco Bell,Mini Skillet Bowl,Seasoned Rice,,300.0,13.0,39.0,1.0,7.0,2.0,100.0,620.0,entree_side,none
6898,Taco Bell,Mini Skillet Bowl,Cheesy Fiesta Potatoes,,410.0,23.0,44.0,3.0,8.0,4.0,105.0,950.0,entree_side,none
6899,Taco Bell,Mini Skillet Bowl,Chips and Guacamole,,410.0,25.0,39.0,2.0,8.0,3.5,100.0,740.0,entree_side,none
6900,Taco Bell,Mini Skillet Bowl,Chips and Nacho Cheese Sauce,,400.0,23.0,40.0,3.0,8.0,3.0,105.0,760.0,entree_side,none
6902,Taco Bell,Mini Skillet Bowl,"Tortilla Chips, Fire!",,320.0,19.0,32.0,2.0,7.0,2.5,100.0,550.0,entree_side,none
6903,Taco Bell,Mini Skillet Bowl,"Tortilla Chips, Mild",,320.0,19.0,32.0,2.0,7.0,2.5,100.0,560.0,entree_side,none
6904,Taco Bell,Mini Skillet Bowl,Chips and Pico de Gallo,,350.0,19.0,38.0,2.0,7.0,2.5,100.0,600.0,entree_side,none
6949,Taco Bell,Meximelt,Black Beans,,330.0,14.5,31.0,1.0,17.0,7.0,40.0,920.0,entree_side,none
6950,Taco Bell,Meximelt,Chips and Salsa,,430.0,21.0,43.0,4.0,17.0,7.5,40.0,1040.0,entree_side,none
6953,Taco Bell,Meximelt,Cheesy Roll Up,,430.0,22.0,34.0,2.0,23.0,12.0,60.0,1150.0,entree_side,none
6954,Taco Bell,Meximelt,New Classic Tortilla Chips,,390.0,21.0,35.0,1.0,16.0,7.5,40.0,930.0,entree_side,none
6955,Taco Bell,Meximelt,"Tortilla Chips, Mild",,390.0,21.0,35.0,2.0,16.0,7.5,40.0,850.0,entree_side,none
6956,Taco Bell,Meximelt,Black Beans & Rice,,440.0,17.0,54.0,1.0,19.0,7.0,40.0,1110.0,entree_side,none
6957,Taco Bell,Meximelt,Hashbrown,,410.0,25.0,32.0,1.0,15.0,8.0,40.0,990.0,entree_side,none
6958,Taco Bell,Meximelt,Pintos 'n Cheese,,440.0,20.0,41.0,2.0,24.0,10.0,50.0,1400.0,entree_side,none
6959,Taco Bell,Meximelt,Seasoned Rice,,370.0,15.0,42.0,1.0,16.0,7.0,40.0,910.0,entree_side,none
6961,Taco Bell,Meximelt,Cheesy Fiesta Potatoes,,480.0,25.0,47.0,3.0,17.0,9.0,45.0,1240.0,entree_side,none
6963,Taco Bell,Meximelt,Chips and Nacho Cheese Sauce,,470.0,25.0,43.0,3.0,17.0,8.0,45.0,1050.0,entree_side,none
6965,Taco Bell,Meximelt,"Tortilla Chips, Fire!",,390.0,21.0,35.0,2.0,16.0,7.5,40.0,840.0,entree_side,none
6966,Taco Bell,Meximelt,"Tortilla Chips, Mild",,390.0,21.0,35.0,2.0,16.0,7.5,40.0,850.0,entree_side,none
6967,Taco Bell,Meximelt,Chips and Pico de Gallo,,420.0,21.0,41.0,2.0,16.0,7.5,40.0,890.0,entree_side,none
6970,Taco Bell,Chalupa Supreme - Beef,Black Beans,,430.0,19.5,45.0,3.0,16.0,5.0,25.0,760.0,entree_side,none
6971,Taco Bell,Chalupa Supreme - Beef,Chips and Salsa,,530.0,26.0,57.0,6.0,16.0,5.5,25.0,880.0,entree_side,none
6975,Taco Bell,Chalupa Supreme - Beef,New Classic Tortilla Chips,,490.0,26.0,49.0,3.0,15.0,5.5,25.0,770.0,entree_side,none
6976,Taco Bell,Chalupa Supreme - Beef,"Tortilla Chips, Mild",,490.0,26.0,49.0,4.0,15.0,5.5,25.0,690.0,entree_side,none
6977,Taco Bell,Chalupa Supreme - Beef,Black Beans & Rice,,540.0,22.0,68.0,3.0,18.0,5.0,25.0,950.0,entree_side,none
6979,Taco Bell,Chalupa Supreme - Beef,Pintos 'n Cheese,,540.0,25.0,55.0,4.0,23.0,8.0,35.0,1240.0,entree_side,none
6980,Taco Bell,Chalupa Supreme - Beef,Seasoned Rice,,470.0,20.0,56.0,3.0,15.0,5.0,25.0,750.0,entree_side,none
6986,Taco Bell,Chalupa Supreme - Beef,"Tortilla Chips, Fire!",,490.0,26.0,49.0,4.0,15.0,5.5,25.0,680.0,entree_side,none
6987,Taco Bell,Chalupa Supreme - Beef,"Tortilla Chips, Mild",,490.0,26.0,49.0,4.0,15.0,5.5,25.0,690.0,entree_side,none
6988,Taco Bell,Chalupa Supreme - Beef,Chips and Pico de Gallo,,520.0,26.0,55.0,4.0,15.0,5.5,25.0,730.0,entree_side,none
6991,Taco Bell,Power Menu Bowl - Veggie,Black Beans,,560.0,20.5,77.0,2.0,17.0,5.0,20.0,1170.0,entree_side,none
6998,Taco Bell,Power Menu Bowl - Veggie,Black Beans & Rice,,670.0,23.0,100.0,2.0,19.0,5.0,20.0,1360.0,entree_side,none
7000,Taco Bell,Power Menu Bowl - Veggie,Pintos 'n Cheese,,670.0,26.0,87.0,3.0,24.0,8.0,30.0,1650.0,entree_side,none
7001,Taco Bell,Power Menu Bowl - Veggie,Seasoned Rice,,600.0,21.0,88.0,2.0,16.0,5.0,20.0,1160.0,entree_side,none
7054,Taco Bell,Gordita Supreme - Steak,Black Beans,,350.0,10.5,42.0,5.0,19.0,3.5,30.0,750.0,entree_side,none
7055,Taco Bell,Gordita Supreme - Steak,Chips and Salsa,,450.0,17.0,54.0,8.0,19.0,4.0,30.0,870.0,entree_side,none
7058,Taco Bell,Gordita Supreme - Steak,Cheesy Roll Up,,450.0,18.0,45.0,6.0,25.0,8.5,50.0,980.0,entree_side,none
7059,Taco Bell,Gordita Supreme - Steak,New Classic Tortilla Chips,,410.0,17.0,46.0,5.0,18.0,4.0,30.0,760.0,entree_side,none
7060,Taco Bell,Gordita Supreme - Steak,"Tortilla Chips, Mild",,410.0,17.0,46.0,6.0,18.0,4.0,30.0,680.0,entree_side,none
7061,Taco Bell,Gordita Supreme - Steak,Black Beans & Rice,,460.0,13.0,65.0,5.0,21.0,3.5,30.0,940.0,entree_side,none
7062,Taco Bell,Gordita Supreme - Steak,Hashbrown,,430.0,21.0,43.0,5.0,17.0,4.5,30.0,820.0,entree_side,none
7063,Taco Bell,Gordita Supreme - Steak,Pintos 'n Cheese,,460.0,16.0,52.0,6.0,26.0,6.5,40.0,1230.0,entree_side,none
7064,Taco Bell,Gordita Supreme - Steak,Seasoned Rice,,390.0,11.0,53.0,5.0,18.0,3.5,30.0,740.0,entree_side,none
7066,Taco Bell,Gordita Supreme - Steak,Cheesy Fiesta Potatoes,,500.0,21.0,58.0,7.0,19.0,5.5,35.0,1070.0,entree_side,none
7067,Taco Bell,Gordita Supreme - Steak,Chips and Guacamole,,500.0,23.0,53.0,6.0,19.0,5.0,30.0,860.0,entree_side,none
7068,Taco Bell,Gordita Supreme - Steak,Chips and Nacho Cheese Sauce,,490.0,21.0,54.0,7.0,19.0,4.5,35.0,880.0,entree_side,none
7070,Taco Bell,Gordita Supreme - Steak,"Tortilla Chips, Fire!",,410.0,17.0,46.0,6.0,18.0,4.0,30.0,670.0,entree_side,none
7071,Taco Bell,Gordita Supreme - Steak,"Tortilla Chips, Mild",,410.0,17.0,46.0,6.0,18.0,4.0,30.0,680.0,entree_side,none
7072,Taco Bell,Gordita Supreme - Steak,Chips and Pico de Gallo,,440.0,17.0,52.0,6.0,18.0,4.0,30.0,720.0,entree_side,none
7075,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Black Beans,,270.0,12.5,27.0,2.0,11.0,4.5,30.0,600.0,entree_side,none
7076,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Chips and Salsa,,370.0,19.0,39.0,5.0,11.0,5.0,30.0,720.0,entree_side,none
7079,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Cheesy Roll Up,,370.0,20.0,30.0,3.0,17.0,9.5,50.0,830.0,entree_side,none
7080,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,New Classic Tortilla Chips,,330.0,19.0,31.0,2.0,10.0,5.0,30.0,610.0,entree_side,none
7081,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,"Tortilla Chips, Mild",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,530.0,entree_side,none
7082,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Black Beans & Rice,,380.0,15.0,50.0,2.0,13.0,4.5,30.0,790.0,entree_side,none
7083,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Hashbrown,,350.0,23.0,28.0,2.0,9.0,5.5,30.0,670.0,entree_side,none
7084,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Pintos 'n Cheese,,380.0,18.0,37.0,3.0,18.0,7.5,40.0,1080.0,entree_side,none
7085,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Seasoned Rice,,310.0,13.0,38.0,2.0,10.0,4.5,30.0,590.0,entree_side,none
7087,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Cheesy Fiesta Potatoes,,420.0,23.0,43.0,4.0,11.0,6.5,35.0,920.0,entree_side,none
7088,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Chips and Guacamole,,420.0,25.0,38.0,3.0,11.0,6.0,30.0,710.0,entree_side,none
