,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
6887,Taco Bell,Mini Skillet Bowl,Chips and Salsa,,360.0,19.0,40.0,4.0,8.0,2.5,100.0,750.0,entree_side,none
6891,Taco Bell,Mini Skillet Bowl,New Classic Tortilla Chips,,320.0,19.0,32.0,1.0,7.0,2.5,100.0,640.0,entree_side,none
6892,Taco Bell,Mini Skillet Bowl,"Tortilla Chips, Mild",,320.0,19.0,32.0,2.0,7.0,2.5,100.0,560.0,entree_side,none
6893,Taco Bell,Mini Skillet Bowl,Black Beans & Rice,,370.0,15.0,51.0,1.0,10.0,2.0,100.0,820.0,entree_side,none
6895,Taco Bell,Mini Skillet Bowl,Pintos 'n Cheese,,370.0,18.0,38.0,2.0,15.0,5.0,110.0,1110.0,entree_side,none
6896,Taco Bell,Mini Skillet Bowl,Seasoned Rice,,300.0,13.0,39.0,1.0,7.0,2.0,100.0,620.0,entree_side,none
6902,Taco Bell,Mini Skillet Bowl,"Tortilla Chips, Fire!",,320.0,19.0,32.0,2.0,7.0,2.5,100.0,550.0,entree_side,none
6903,Taco Bell,Mini Skillet Bowl,"Tortilla Chips, Mild",,320.0,19.0,32.0,2.0,7.0,2.5,100.0,560.0,entree_side,none
6904,Taco Bell,Mini Skillet Bowl,Chips and Pico de Gallo,,350.0,19.0,38.0,2.0,7.0,2.5,100.0,600.0,entree_side,none
6949,Taco Bell,Meximelt,Black Beans,,330.0,14.5,31.0,1.0,17.0,7.0,40.0,920.0,entree_side,none
6956,Taco Bell,Meximelt,Black Beans & Rice,,440.0,17.0,54.0,1.0,19.0,7.0,40.0,1110.0,entree_side,none
6959,Taco Bell,Meximelt,Seasoned Rice,,370.0,15.0,42.0,1.0,16.0,7.0,40.0,910.0,entree_side,none
6970,Taco Bell,Chalupa Supreme - Beef,Black Beans,,430.0,19.5,45.0,3.0,16.0,5.0,25.0,760.0,entree_side,none
7054,Taco Bell,Gordita Supreme - Steak,Black Beans,,350.0,10.5,42.0,5.0,19.0,3.5,30.0,750.0,entree_side,none
7058,Taco Bell,Gordita Supreme - Steak,Cheesy Roll Up,,450.0,18.0,45.0,6.0,25.0,8.5,50.0,980.0,entree_side,none
7059,Taco Bell,Gordita Supreme - Steak,New Classic Tortilla Chips,,410.0,17.0,46.0,5.0,18.0,4.0,30.0,760.0,entree_side,none
7060,Taco Bell,Gordita Supreme - Steak,"Tortilla Chips, Mild",,410.0,17.0,46.0,6.0,18.0,4.0,30.0,680.0,entree_side,none
7061,Taco Bell,Gordita Supreme - Steak,Black Beans & Rice,,460.0,13.0,65.0,5.0,21.0,3.5,30.0,940.0,entree_side,none
7063,Taco Bell,Gordita Supreme - Steak,Pintos 'n Cheese,,460.0,16.0,52.0,6.0,26.0,6.5,40.0,1230.0,entree_side,none
7064,Taco Bell,Gordita Supreme - Steak,Seasoned Rice,,390.0,11.0,53.0,5.0,18.0,3.5,30.0,740.0,entree_side,none
7070,Taco Bell,Gordita Supreme - Steak,"Tortilla Chips, Fire!",,410.0,17.0,46.0,6.0,18.0,4.0,30.0,670.0,entree_side,none
7071,Taco Bell,Gordita Supreme - Steak,"Tortilla Chips, Mild",,410.0,17.0,46.0,6.0,18.0,4.0,30.0,680.0,entree_side,none
7072,Taco Bell,Gordita Supreme - Steak,Chips and Pico de Gallo,,440.0,17.0,52.0,6.0,18.0,4.0,30.0,720.0,entree_side,none
7075,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Black Beans,,270.0,12.5,27.0,2.0,11.0,4.5,30.0,600.0,entree_side,none
7076,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Chips and Salsa,,370.0,19.0,39.0,5.0,11.0,5.0,30.0,720.0,entree_side,none
7080,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,New Classic Tortilla Chips,,330.0,19.0,31.0,2.0,10.0,5.0,30.0,610.0,entree_side,none
7081,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,"Tortilla Chips, Mild",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,530.0,entree_side,none
7082,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Black Beans & Rice,,380.0,15.0,50.0,2.0,13.0,4.5,30.0,790.0,entree_side,none
7084,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Pintos 'n Cheese,,380.0,18.0,37.0,3.0,18.0,7.5,40.0,1080.0,entree_side,none
7085,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Seasoned Rice,,310.0,13.0,38.0,2.0,10.0,4.5,30.0,590.0,entree_side,none
7091,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,"Tortilla Chips, Fire!",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,520.0,entree_side,none
7092,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,"Tortilla Chips, Mild",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,530.0,entree_side,none
7093,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Chips and Pico de Gallo,,360.0,19.0,37.0,3.0,10.0,5.0,30.0,570.0,entree_side,none
7117,Taco Bell,Bean Burrito,Black Beans,,460.0,12.5,67.0,3.0,17.0,4.0,5.0,1260.0,entree_side,none
7118,Taco Bell,Bean Burrito,Chips and Salsa,,560.0,19.0,79.0,6.0,17.0,4.5,5.0,1380.0,entree_side,none
7122,Taco Bell,Bean Burrito,New Classic Tortilla Chips,,520.0,19.0,71.0,3.0,16.0,4.5,5.0,1270.0,entree_side,none
7123,Taco Bell,Bean Burrito,"Tortilla Chips, Mild",,520.0,19.0,71.0,4.0,16.0,4.5,5.0,1190.0,entree_side,none
7126,Taco Bell,Bean Burrito,Pintos 'n Cheese,,570.0,18.0,77.0,4.0,24.0,7.0,15.0,1740.0,entree_side,none
7127,Taco Bell,Bean Burrito,Seasoned Rice,,500.0,13.0,78.0,3.0,16.0,4.0,5.0,1250.0,entree_side,none
7133,Taco Bell,Bean Burrito,"Tortilla Chips, Fire!",,520.0,19.0,71.0,4.0,16.0,4.5,5.0,1180.0,entree_side,none
7134,Taco Bell,Bean Burrito,"Tortilla Chips, Mild",,520.0,19.0,71.0,4.0,16.0,4.5,5.0,1190.0,entree_side,none
7135,Taco Bell,Bean Burrito,Chips and Pico de Gallo,,550.0,19.0,77.0,4.0,16.0,4.5,5.0,1230.0,entree_side,none
7180,Taco Bell,Spicy Tostada,Black Beans,,290.0,11.5,34.0,1.0,9.0,3.0,10.0,640.0,entree_side,none
7181,Taco Bell,Spicy Tostada,Chips and Salsa,,390.0,18.0,46.0,4.0,9.0,3.5,10.0,760.0,entree_side,none
7184,Taco Bell,Spicy Tostada,Cheesy Roll Up,,390.0,19.0,37.0,2.0,15.0,8.0,30.0,870.0,entree_side,none
7185,Taco Bell,Spicy Tostada,New Classic Tortilla Chips,,350.0,18.0,38.0,1.0,8.0,3.5,10.0,650.0,entree_side,none
7186,Taco Bell,Spicy Tostada,"Tortilla Chips, Mild",,350.0,18.0,38.0,2.0,8.0,3.5,10.0,570.0,entree_side,none
7187,Taco Bell,Spicy Tostada,Black Beans & Rice,,400.0,14.0,57.0,1.0,11.0,3.0,10.0,830.0,entree_side,none
7189,Taco Bell,Spicy Tostada,Pintos 'n Cheese,,400.0,17.0,44.0,2.0,16.0,6.0,20.0,1120.0,entree_side,none
7190,Taco Bell,Spicy Tostada,Seasoned Rice,,330.0,12.0,45.0,1.0,8.0,3.0,10.0,630.0,entree_side,none
7196,Taco Bell,Spicy Tostada,"Tortilla Chips, Fire!",,350.0,18.0,38.0,2.0,8.0,3.5,10.0,560.0,entree_side,none
7197,Taco Bell,Spicy Tostada,"Tortilla Chips, Mild",,350.0,18.0,38.0,2.0,8.0,3.5,10.0,570.0,entree_side,none
7198,Taco Bell,Spicy Tostada,Chips and Pico de Gallo,,380.0,18.0,44.0,2.0,8.0,3.5,10.0,610.0,entree_side,none
7201,Taco Bell,Crunchy Taco,Black Beans,,250.0,10.5,25.0,1.0,11.0,3.5,25.0,510.0,entree_side,none
7202,Taco Bell,Crunchy Taco,Chips and Salsa,,350.0,17.0,37.0,4.0,11.0,4.0,25.0,630.0,entree_side,none
7205,Taco Bell,Crunchy Taco,Cheesy Roll Up,,350.0,18.0,28.0,2.0,17.0,8.5,45.0,740.0,entree_side,none
7206,Taco Bell,Crunchy Taco,New Classic Tortilla Chips,,310.0,17.0,29.0,1.0,10.0,4.0,25.0,520.0,entree_side,none
7207,Taco Bell,Crunchy Taco,"Tortilla Chips, Mild",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,440.0,entree_side,none
7208,Taco Bell,Crunchy Taco,Black Beans & Rice,,360.0,13.0,48.0,1.0,13.0,3.5,25.0,700.0,entree_side,none
7210,Taco Bell,Crunchy Taco,Pintos 'n Cheese,,360.0,16.0,35.0,2.0,18.0,6.5,35.0,990.0,entree_side,none
7211,Taco Bell,Crunchy Taco,Seasoned Rice,,290.0,11.0,36.0,1.0,10.0,3.5,25.0,500.0,entree_side,none
7217,Taco Bell,Crunchy Taco,"Tortilla Chips, Fire!",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,430.0,entree_side,none
7218,Taco Bell,Crunchy Taco,"Tortilla Chips, Mild",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,440.0,entree_side,none
7219,Taco Bell,Crunchy Taco,Chips and Pico de Gallo,,340.0,17.0,35.0,2.0,10.0,4.0,25.0,480.0,entree_side,none
7220,Taco Bell,Whiskey (80 proof) - Double - LV,Nacho Fries,,570.0,18.0,35.0,2.0,4.0,1.5,5.0,630.0,entree_side,none
7222,Taco Bell,Whiskey (80 proof) - Double - LV,Black Beans,,330.0,1.5,12.0,0.0,3.0,0.0,0.0,200.0,entree_side,none
7223,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Salsa,,430.0,8.0,24.0,3.0,3.0,0.5,0.0,320.0,entree_side,none
7226,Taco Bell,Whiskey (80 proof) - Double - LV,Cheesy Roll Up,,430.0,9.0,15.0,1.0,9.0,5.0,20.0,430.0,entree_side,none
7227,Taco Bell,Whiskey (80 proof) - Double - LV,New Classic Tortilla Chips,,390.0,8.0,16.0,0.0,2.0,0.5,0.0,210.0,entree_side,none
7228,Taco Bell,Whiskey (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
7229,Taco Bell,Whiskey (80 proof) - Double - LV,Black Beans & Rice,,440.0,4.0,35.0,0.0,5.0,0.0,0.0,390.0,entree_side,none
7230,Taco Bell,Whiskey (80 proof) - Double - LV,Hashbrown,,410.0,12.0,13.0,0.0,1.0,1.0,0.0,270.0,entree_side,none
7231,Taco Bell,Whiskey (80 proof) - Double - LV,Pintos 'n Cheese,,440.0,7.0,22.0,1.0,10.0,3.0,10.0,680.0,entree_side,none
7232,Taco Bell,Whiskey (80 proof) - Double - LV,Seasoned Rice,,370.0,2.0,23.0,0.0,2.0,0.0,0.0,190.0,entree_side,none
7234,Taco Bell,Whiskey (80 proof) - Double - LV,Cheesy Fiesta Potatoes,,480.0,12.0,28.0,2.0,3.0,2.0,5.0,520.0,entree_side,none
7235,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Guacamole,,480.0,14.0,23.0,1.0,3.0,1.5,0.0,310.0,entree_side,none
7236,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Nacho Cheese Sauce,,470.0,12.0,24.0,2.0,3.0,1.0,5.0,330.0,entree_side,none
7238,Taco Bell,Whiskey (80 proof) - Double - LV,"Tortilla Chips, Fire!",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,120.0,entree_side,none
7239,Taco Bell,Whiskey (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
7240,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Pico de Gallo,,420.0,8.0,22.0,1.0,2.0,0.5,0.0,170.0,entree_side,none
7264,Taco Bell,Chalupa Supreme - Chicken,Black Beans,,410.0,17.5,43.0,3.0,19.0,3.5,35.0,720.0,entree_side,none
7274,Taco Bell,Chalupa Supreme - Chicken,Seasoned Rice,,450.0,18.0,54.0,3.0,18.0,3.5,35.0,710.0,entree_side,none
7306,Taco Bell,Grilled Breakfast Burrito - Bacon,Black Beans,,430.0,18.5,49.0,3.0,16.0,4.5,115.0,1090.0,entree_side,breakfast
7316,Taco Bell,Grilled Breakfast Burrito - Bacon,Seasoned Rice,,470.0,19.0,60.0,3.0,15.0,4.5,115.0,1080.0,entree_side,breakfast
7369,Taco Bell,Cool Ranch Doritos Locos Taco,Black Beans,,250.0,11.5,25.0,1.0,11.0,3.5,25.0,580.0,entree_side,none
7370,Taco Bell,Cool Ranch Doritos Locos Taco,Chips and Salsa,,350.0,18.0,37.0,4.0,11.0,4.0,25.0,700.0,entree_side,none
7373,Taco Bell,Cool Ranch Doritos Locos Taco,Cheesy Roll Up,,350.0,19.0,28.0,2.0,17.0,8.5,45.0,810.0,entree_side,none
7374,Taco Bell,Cool Ranch Doritos Locos Taco,New Classic Tortilla Chips,,310.0,18.0,29.0,1.0,10.0,4.0,25.0,590.0,entree_side,none
7375,Taco Bell,Cool Ranch Doritos Locos Taco,"Tortilla Chips, Mild",,310.0,18.0,29.0,2.0,10.0,4.0,25.0,510.0,entree_side,none
7376,Taco Bell,Cool Ranch Doritos Locos Taco,Black Beans & Rice,,360.0,14.0,48.0,1.0,13.0,3.5,25.0,770.0,entree_side,none
7378,Taco Bell,Cool Ranch Doritos Locos Taco,Pintos 'n Cheese,,360.0,17.0,35.0,2.0,18.0,6.5,35.0,1060.0,entree_side,none
7379,Taco Bell,Cool Ranch Doritos Locos Taco,Seasoned Rice,,290.0,12.0,36.0,1.0,10.0,3.5,25.0,570.0,entree_side,none
7385,Taco Bell,Cool Ranch Doritos Locos Taco,"Tortilla Chips, Fire!",,310.0,18.0,29.0,2.0,10.0,4.0,25.0,500.0,entree_side,none
7386,Taco Bell,Cool Ranch Doritos Locos Taco,"Tortilla Chips, Mild",,310.0,18.0,29.0,2.0,10.0,4.0,25.0,510.0,entree_side,none
7387,Taco Bell,Cool Ranch Doritos Locos Taco,Chips and Pico de Gallo,,340.0,18.0,35.0,2.0,10.0,4.0,25.0,550.0,entree_side,none
7390,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Black Beans,,250.0,10.5,27.0,1.0,10.0,3.0,105.0,530.0,entree_side,breakfast
7391,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Chips and Salsa,,350.0,17.0,39.0,4.0,10.0,3.5,105.0,650.0,entree_side,breakfast
7394,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Cheesy Roll Up,,350.0,18.0,30.0,2.0,16.0,8.0,125.0,760.0,entree_side,breakfast
7395,Taco Bell,Breakfast Soft Taco - Egg & Cheese,New Classic Tortilla Chips,,310.0,17.0,31.0,1.0,9.0,3.5,105.0,540.0,entree_side,breakfast
7396,Taco Bell,Breakfast Soft Taco - Egg & Cheese,"Tortilla Chips, Mild",,310.0,17.0,31.0,2.0,9.0,3.5,105.0,460.0,entree_side,breakfast
7397,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Black Beans & Rice,,360.0,13.0,50.0,1.0,12.0,3.0,105.0,720.0,entree_side,breakfast
7399,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Pintos 'n Cheese,,360.0,16.0,37.0,2.0,17.0,6.0,115.0,1010.0,entree_side,breakfast
7400,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Seasoned Rice,,290.0,11.0,38.0,1.0,9.0,3.0,105.0,520.0,entree_side,breakfast
7406,Taco Bell,Breakfast Soft Taco - Egg & Cheese,"Tortilla Chips, Fire!",,310.0,17.0,31.0,2.0,9.0,3.5,105.0,450.0,entree_side,breakfast
7407,Taco Bell,Breakfast Soft Taco - Egg & Cheese,"Tortilla Chips, Mild",,310.0,17.0,31.0,2.0,9.0,3.5,105.0,460.0,entree_side,breakfast
7408,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Chips and Pico de Gallo,,340.0,17.0,37.0,2.0,9.0,3.5,105.0,500.0,entree_side,breakfast
7411,Taco Bell,Combo Burrito,Black Beans,,530.0,19.5,63.0,3.0,24.0,7.0,40.0,1580.0,entree_side,none
7432,Taco Bell,7-Layer Burrito,Black Beans,,520.0,17.5,71.0,4.0,17.0,6.0,15.0,1200.0,entree_side,none
7442,Taco Bell,7-Layer Burrito,Seasoned Rice,,560.0,18.0,82.0,4.0,16.0,6.0,15.0,1190.0,entree_side,none
7495,Taco Bell,Cheesy Potato Griller,Black Beans,,420.0,14.5,62.0,3.0,11.0,3.0,5.0,980.0,entree_side,none
7502,Taco Bell,Cheesy Potato Griller,Black Beans & Rice,,530.0,17.0,85.0,3.0,13.0,3.0,5.0,1170.0,entree_side,none
7505,Taco Bell,Cheesy Potato Griller,Seasoned Rice,,460.0,15.0,73.0,3.0,10.0,3.0,5.0,970.0,entree_side,none
7579,Taco Bell,Beefy Mini Quesadilla,Black Beans,,290.0,12.5,29.0,1.0,12.0,4.0,25.0,740.0,entree_side,none
7580,Taco Bell,Beefy Mini Quesadilla,Chips and Salsa,,390.0,19.0,41.0,4.0,12.0,4.5,25.0,860.0,entree_side,none
7584,Taco Bell,Beefy Mini Quesadilla,New Classic Tortilla Chips,,350.0,19.0,33.0,1.0,11.0,4.5,25.0,750.0,entree_side,none
7585,Taco Bell,Beefy Mini Quesadilla,"Tortilla Chips, Mild",,350.0,19.0,33.0,2.0,11.0,4.5,25.0,670.0,entree_side,none
7586,Taco Bell,Beefy Mini Quesadilla,Black Beans & Rice,,400.0,15.0,52.0,1.0,14.0,4.0,25.0,930.0,entree_side,none
7588,Taco Bell,Beefy Mini Quesadilla,Pintos 'n Cheese,,400.0,18.0,39.0,2.0,19.0,7.0,35.0,1220.0,entree_side,none
7589,Taco Bell,Beefy Mini Quesadilla,Seasoned Rice,,330.0,13.0,40.0,1.0,11.0,4.0,25.0,730.0,entree_side,none
7595,Taco Bell,Beefy Mini Quesadilla,"Tortilla Chips, Fire!",,350.0,19.0,33.0,2.0,11.0,4.5,25.0,660.0,entree_side,none
7596,Taco Bell,Beefy Mini Quesadilla,"Tortilla Chips, Mild",,350.0,19.0,33.0,2.0,11.0,4.5,25.0,670.0,entree_side,none
7597,Taco Bell,Beefy Mini Quesadilla,Chips and Pico de Gallo,,380.0,19.0,39.0,2.0,11.0,4.5,25.0,710.0,entree_side,none
7600,Taco Bell,Grilled Breakfast Burrito - Sausage,Black Beans,,420.0,18.5,48.0,3.0,14.0,5.0,110.0,930.0,entree_side,breakfast
7610,Taco Bell,Grilled Breakfast Burrito - Sausage,Seasoned Rice,,460.0,19.0,59.0,3.0,13.0,5.0,110.0,920.0,entree_side,breakfast
7642,Taco Bell,Black Bean Burrito,Black Beans,,470.0,12.5,72.0,2.0,16.0,4.0,10.0,1220.0,entree_side,none
7643,Taco Bell,Black Bean Burrito,Chips and Salsa,,570.0,19.0,84.0,5.0,16.0,4.5,10.0,1340.0,entree_side,none
7647,Taco Bell,Black Bean Burrito,New Classic Tortilla Chips,,530.0,19.0,76.0,2.0,15.0,4.5,10.0,1230.0,entree_side,none
7648,Taco Bell,Black Bean Burrito,"Tortilla Chips, Mild",,530.0,19.0,76.0,3.0,15.0,4.5,10.0,1150.0,entree_side,none
7651,Taco Bell,Black Bean Burrito,Pintos 'n Cheese,,580.0,18.0,82.0,3.0,23.0,7.0,20.0,1700.0,entree_side,none
7652,Taco Bell,Black Bean Burrito,Seasoned Rice,,510.0,13.0,83.0,2.0,15.0,4.0,10.0,1210.0,entree_side,none
7658,Taco Bell,Black Bean Burrito,"Tortilla Chips, Fire!",,530.0,19.0,76.0,3.0,15.0,4.5,10.0,1140.0,entree_side,none
7659,Taco Bell,Black Bean Burrito,"Tortilla Chips, Mild",,530.0,19.0,76.0,3.0,15.0,4.5,10.0,1150.0,entree_side,none
7660,Taco Bell,Black Bean Burrito,Chips and Pico de Gallo,,560.0,19.0,82.0,3.0,15.0,4.5,10.0,1190.0,entree_side,none
7726,Taco Bell,Nacho Cheese Doritos Double Decker Taco,Black Beans,,400.0,14.5,48.0,2.0,17.0,5.0,25.0,950.0,entree_side,none
7733,Taco Bell,Nacho Cheese Doritos Double Decker Taco,Black Beans & Rice,,510.0,17.0,71.0,2.0,19.0,5.0,25.0,1140.0,entree_side,none
7736,Taco Bell,Nacho Cheese Doritos Double Decker Taco,Seasoned Rice,,440.0,15.0,59.0,2.0,16.0,5.0,25.0,940.0,entree_side,none
7747,Taco Bell,Fiery Doritos Double Decker Taco,Black Beans,,400.0,14.5,48.0,2.0,17.0,4.5,25.0,960.0,entree_side,none
7754,Taco Bell,Fiery Doritos Double Decker Taco,Black Beans & Rice,,510.0,17.0,71.0,2.0,19.0,4.5,25.0,1150.0,entree_side,none
7757,Taco Bell,Fiery Doritos Double Decker Taco,Seasoned Rice,,440.0,15.0,59.0,2.0,16.0,4.5,25.0,950.0,entree_side,none
7789,Taco Bell,Grilled Steak Soft Taco,Black Beans,,280.0,11.5,29.0,2.0,15.0,3.5,30.0,710.0,entree_side,none
7790,Taco Bell,Grilled Steak Soft Taco,Chips and Salsa,,380.0,18.0,41.0,5.0,15.0,4.0,30.0,830.0,entree_side,none
7793,Taco Bell,Grilled Steak Soft Taco,Cheesy Roll Up,,380.0,19.0,32.0,3.0,21.0,8.5,50.0,940.0,entree_side,none
7794,Taco Bell,Grilled Steak Soft Taco,New Classic Tortilla Chips,,340.0,18.0,33.0,2.0,14.0,4.0,30.0,720.0,entree_side,none
7795,Taco Bell,Grilled Steak Soft Taco,"Tortilla Chips, Mild",,340.0,18.0,33.0,3.0,14.0,4.0,30.0,640.0,entree_side,none
7796,Taco Bell,Grilled Steak Soft Taco,Black Beans & Rice,,390.0,14.0,52.0,2.0,17.0,3.5,30.0,900.0,entree_side,none
7798,Taco Bell,Grilled Steak Soft Taco,Pintos 'n Cheese,,390.0,17.0,39.0,3.0,22.0,6.5,40.0,1190.0,entree_side,none
7799,Taco Bell,Grilled Steak Soft Taco,Seasoned Rice,,320.0,12.0,40.0,2.0,14.0,3.5,30.0,700.0,entree_side,none
7805,Taco Bell,Grilled Steak Soft Taco,"Tortilla Chips, Fire!",,340.0,18.0,33.0,3.0,14.0,4.0,30.0,630.0,entree_side,none
7806,Taco Bell,Grilled Steak Soft Taco,"Tortilla Chips, Mild",,340.0,18.0,33.0,3.0,14.0,4.0,30.0,640.0,entree_side,none
7807,Taco Bell,Grilled Steak Soft Taco,Chips and Pico de Gallo,,370.0,18.0,39.0,3.0,14.0,4.0,30.0,680.0,entree_side,none
7810,Taco Bell,Nacho Cheese Doritos Locos Taco,Black Beans,,240.0,10.5,25.0,1.0,11.0,3.5,25.0,560.0,entree_side,none
7811,Taco Bell,Nacho Cheese Doritos Locos Taco,Chips and Salsa,,340.0,17.0,37.0,4.0,11.0,4.0,25.0,680.0,entree_side,none
7814,Taco Bell,Nacho Cheese Doritos Locos Taco,Cheesy Roll Up,,340.0,18.0,28.0,2.0,17.0,8.5,45.0,790.0,entree_side,none
7815,Taco Bell,Nacho Cheese Doritos Locos Taco,New Classic Tortilla Chips,,300.0,17.0,29.0,1.0,10.0,4.0,25.0,570.0,entree_side,none
7816,Taco Bell,Nacho Cheese Doritos Locos Taco,"Tortilla Chips, Mild",,300.0,17.0,29.0,2.0,10.0,4.0,25.0,490.0,entree_side,none
7817,Taco Bell,Nacho Cheese Doritos Locos Taco,Black Beans & Rice,,350.0,13.0,48.0,1.0,13.0,3.5,25.0,750.0,entree_side,none
7819,Taco Bell,Nacho Cheese Doritos Locos Taco,Pintos 'n Cheese,,350.0,16.0,35.0,2.0,18.0,6.5,35.0,1040.0,entree_side,none
7820,Taco Bell,Nacho Cheese Doritos Locos Taco,Seasoned Rice,,280.0,11.0,36.0,1.0,10.0,3.5,25.0,550.0,entree_side,none
7826,Taco Bell,Nacho Cheese Doritos Locos Taco,"Tortilla Chips, Fire!",,300.0,17.0,29.0,2.0,10.0,4.0,25.0,480.0,entree_side,none
7827,Taco Bell,Nacho Cheese Doritos Locos Taco,"Tortilla Chips, Mild",,300.0,17.0,29.0,2.0,10.0,4.0,25.0,490.0,entree_side,none
7828,Taco Bell,Nacho Cheese Doritos Locos Taco,Chips and Pico de Gallo,,330.0,17.0,35.0,2.0,10.0,4.0,25.0,530.0,entree_side,none
7873,Taco Bell,Gordita Supreme - Beef,Black Beans,,360.0,13.5,43.0,5.0,16.0,4.5,30.0,770.0,entree_side,none
7880,Taco Bell,Gordita Supreme - Beef,Black Beans & Rice,,470.0,16.0,66.0,5.0,18.0,4.5,30.0,960.0,entree_side,none
7882,Taco Bell,Gordita Supreme - Beef,Pintos 'n Cheese,,470.0,19.0,53.0,6.0,23.0,7.5,40.0,1250.0,entree_side,none
7883,Taco Bell,Gordita Supreme - Beef,Seasoned Rice,,400.0,14.0,54.0,5.0,15.0,4.5,30.0,760.0,entree_side,none
7936,Taco Bell,Fresco Bean Burrito,Black Beans,,430.0,10.5,68.0,3.0,16.0,2.5,0.0,1250.0,entree_side,none
7937,Taco Bell,Fresco Bean Burrito,Chips and Salsa,,530.0,17.0,80.0,6.0,16.0,3.0,0.0,1370.0,entree_side,none
7940,Taco Bell,Fresco Bean Burrito,Cheesy Roll Up,,530.0,18.0,71.0,4.0,22.0,7.5,20.0,1480.0,entree_side,none
7941,Taco Bell,Fresco Bean Burrito,New Classic Tortilla Chips,,490.0,17.0,72.0,3.0,15.0,3.0,0.0,1260.0,entree_side,none
7942,Taco Bell,Fresco Bean Burrito,"Tortilla Chips, Mild",,490.0,17.0,72.0,4.0,15.0,3.0,0.0,1180.0,entree_side,none
7945,Taco Bell,Fresco Bean Burrito,Pintos 'n Cheese,,540.0,16.0,78.0,4.0,23.0,5.5,10.0,1730.0,entree_side,none
7946,Taco Bell,Fresco Bean Burrito,Seasoned Rice,,470.0,11.0,79.0,3.0,15.0,2.5,0.0,1240.0,entree_side,none
7952,Taco Bell,Fresco Bean Burrito,"Tortilla Chips, Fire!",,490.0,17.0,72.0,4.0,15.0,3.0,0.0,1170.0,entree_side,none
7953,Taco Bell,Fresco Bean Burrito,"Tortilla Chips, Mild",,490.0,17.0,72.0,4.0,15.0,3.0,0.0,1180.0,entree_side,none
7954,Taco Bell,Fresco Bean Burrito,Chips and Pico de Gallo,,520.0,17.0,78.0,4.0,15.0,3.0,0.0,1220.0,entree_side,none
7957,Taco Bell,Fresco Soft Taco - Beef,Black Beans,,240.0,7.5,30.0,1.0,11.0,2.5,15.0,680.0,entree_side,none
7958,Taco Bell,Fresco Soft Taco - Beef,Chips and Salsa,,340.0,14.0,42.0,4.0,11.0,3.0,15.0,800.0,entree_side,none
7961,Taco Bell,Fresco Soft Taco - Beef,Cheesy Roll Up,,340.0,15.0,33.0,2.0,17.0,7.5,35.0,910.0,entree_side,none
7962,Taco Bell,Fresco Soft Taco - Beef,New Classic Tortilla Chips,,300.0,14.0,34.0,1.0,10.0,3.0,15.0,690.0,entree_side,none
7963,Taco Bell,Fresco Soft Taco - Beef,"Tortilla Chips, Mild",,300.0,14.0,34.0,2.0,10.0,3.0,15.0,610.0,entree_side,none
7964,Taco Bell,Fresco Soft Taco - Beef,Black Beans & Rice,,350.0,10.0,53.0,1.0,13.0,2.5,15.0,870.0,entree_side,none
7965,Taco Bell,Fresco Soft Taco - Beef,Hashbrown,,320.0,18.0,31.0,1.0,9.0,3.5,15.0,750.0,entree_side,none
7966,Taco Bell,Fresco Soft Taco - Beef,Pintos 'n Cheese,,350.0,13.0,40.0,2.0,18.0,5.5,25.0,1160.0,entree_side,none
